Raw ERP/Planning Export - intentionally messy,,,,,,,,
,,,,,,,,
Date,Dept,Account,Vendor / Customer,Amount EUR,Source,Owner,Status,Manual note
01/1/26,Mktg,Events & webinars,Various,"3,099",Pos,TBD,,Ask owner
25 Mar-26,Marketing,Customer appr.,Gift hamper,"6,333",cash,TBD,accrual,Map to GL 6100
01-Jan-26,Marketing,Events & webinars,Various,"(9,188)",ERP,TBD,manual adj,Vendor invoice late
15 Feb-26,R&D,Payroll - eng,Payroll,"(4,718)",cash,Alex - FP&A,posted,One-off item
2026-02-26,Revenue,Subscr. revenue,Retail Customer,"(4,637)",ERP,M. Chen,accrual,Check sign
2026-03-28,G&A,Accounting fees,Jason CPA,"6,535",cash,Alex - FP&A,manual adj,Vendor invoice late
2026-01-25,R&D,Payroll - eng,Payroll,"1,567",Pos,,needs mapping,
01/4/26,Services,Support tools,Zendesk / Gainsight,845,ERP,Alex - FP&A,late invoice,One-off item
2026-01-25,Revenue,Product sales,Corp. clients,"4,055",Check,Andres,,Ask owner
01/1/26,Mktg,Events & webinars,Various,340,Check,M. Chen,Posted,Timing issue
15 Apr-26,Marketing,Customer appr.,Amazon gift c.,"8,659",manual Entry,Andres,manual adj,Map to GL 6100
15 Apr-26,Revenue,Service,Corp. clients,"(4,982)",ERP,M. Chen,Posted,Vendor invoice late
01/1/26,Services,Prof services,Implementation clients,728,Check,Andres,,Check sign
01/1/26,Services,Support tools,Zendesk / Gainsight,"(3,716)",Pos,,manual adj,Map to GL 6100
2026-04-01,COGS,Cloud hosting,AWS / Datadog,(825),cash,,needs mapping,One-off item
2026-04-01,Mktg,Customer appr.,Soccer Ticket,"8,539",cash,Erikfinance ops,late invoice,Timing issue
2026-02-26,COGS,Materials,Walmart,"5,616",ERP,Erikfinance ops,Posted,One-off item
2026-03-28,Revenue,Product sales,Corp. clients,655,ERP,Alex - FP&A,manual adj,Map to GL 6100
15 Feb-26,COGS,Materials,Johnsons Supply,"9,582",cash,Andres,posted,Map to GL 6100
2026-01-25,R&D,AI automation,n8n,"9,873",cash,TBD,needs mapping,Timing issue
2026-01-25,Sales,Payroll - sales,Payroll,"3,417",Check,Erikfinance ops,manual adj,Ask owner
01/2/26,Sales,Sales commission,Payroll,"8,769",Pos,Andres,,Check sign
01/3/26,R&D,AI automation,n8n,"1,860",cash,TBD,late invoice,Check sign
15 Apr-26,Revenue,Subscr. revenue,Corp. clients,"(7,290)",Check,,Posted,
01/3/26,Sales,Sales commission,Payroll,"8,772",Pos,M. Chen,late invoice,Vendor invoice late
2026-01-25,Mktg,Events & webinars,Various,"5,508",ERP,Andres,,
15 Apr-26,R&D,Cloud hosting,AWS / Datadog,"3,692",Check,,posted,
15 Feb-26,R&D,Cloud hosting,AWS / Datadog,"9,055",Pos,TBD,late invoice,Check sign
01-Jan-26,Services,Support tools,Zendesk / Gainsight,"7,144",cash,TBD,accrual,Ask owner
25 Mar-26,Services,Prof services,Implementation clients,(176),manual Entry,,accrual,Vendor invoice late
25 Mar-26,Marketing,Customer appr.,Soccer Ticket,"6,543",manual Entry,Andres,posted,Timing issue
01-Jan-26,COGS,Materials,Walmart,"4,306",ERP,Alex - FP&A,late invoice,Map to GL 6100
01-Jan-26,Services,Prof services,Implementation clients,"1,960",ERP,Erikfinance ops,needs mapping,One-off item
01/2/26,G&A,Office rent,Landlord,"(2,154)",Pos,,posted,
2026-03-28,Services,Support tools,Zendesk / Gainsight,"6,144",cash,,Posted,Ask owner
15 Apr-26,G&A,Accounting fees,Brandon,"1,448",Pos,,needs mapping,Vendor invoice late
01/3/26,Sales,CRM / RevOps tools,Salesforce / Outreach,"(5,216)",Check,,Posted,Timing issue
01-Jan-26,Mktg,Paid media,Google / LinkedIn,"3,556",Check,TBD,manual adj,One-off item
01/4/26,COGS,Cloud hosting,AWS / Datadog,"5,985",manual Entry,Erikfinance ops,manual adj,Map to GL 6100
01/4/26,R&D,AI automation,n8n,"7,400",ERP,Erikfinance ops,accrual,
01/4/26,Sales,Sales commission,Payroll,496,Pos,M. Chen,,Timing issue
01/1/26,Services,Prof services,Implementation clients,"5,650",manual Entry,Erikfinance ops,,Map to GL 6100
15 Feb-26,Services,Support tools,Zendesk / Gainsight,"(8,234)",ERP,Erikfinance ops,late invoice,Timing issue
15 Feb-26,COGS,Materials,Home Depot,"5,206",Check,Andres,accrual,Check sign
01/4/26,Revenue,Service,Retail Customer,"(4,166)",Pos,Alex - FP&A,needs mapping,Ask owner
01-Jan-26,Services,Prof services,Implementation clients,"8,186",Pos,Alex - FP&A,,Vendor invoice late
15 Apr-26,Services,Support tools,Zendesk / Gainsight,"8,146",cash,M. Chen,Posted,Map to GL 6100
01-Jan-26,G&A,Legal fees,Europa Law firm,"7,919",manual Entry,TBD,,
01/3/26,G&A,Office rent,Landlord,"9,972",manual Entry,Alex - FP&A,posted,Check sign
01/3/26,Mktg,Events & webinars,Various,"8,164",ERP,M. Chen,,Map to GL 6100
2026-03-28,COGS,Payroll - eng,Payroll,"1,310",cash,M. Chen,,One-off item
01/4/26,Sales,CRM / RevOps tools,Salesforce / Outreach,"8,739",ERP,M. Chen,late invoice,Check sign
2026-03-28,Mktg,Paid media,Google / LinkedIn,"(5,854)",ERP,TBD,,Ask owner
01/3/26,Sales,CRM / RevOps tools,Salesforce / Outreach,"9,021",manual Entry,M. Chen,accrual,Vendor invoice late
2026-02-26,Marketing,Google Ads,Google / LinkedIn,"5,058",cash,M. Chen,manual adj,Check sign
01-Jan-26,COGS,Payroll - eng,Payroll,"4,908",Pos,Alex - FP&A,needs mapping,Timing issue
01/3/26,Services,Support tools,Zendesk / Gainsight,"6,782",Pos,Andres,accrual,Vendor invoice late
2026-04-01,Services,Support tools,Zendesk / Gainsight,"6,917",Pos,Alex - FP&A,manual adj,Vendor invoice late
01/1/26,G&A,Legal fees,Buchalter,"6,376",manual Entry,Erikfinance ops,accrual,
2026-03-28,R&D,AI automation,n8n,"5,880",ERP,TBD,Posted,Vendor invoice late
01/2/26,R&D,Cloud hosting,AWS / Datadog,"4,505",cash,,accrual,Vendor invoice late
15 Feb-26,Services,Support tools,Zendesk / Gainsight,"6,054",Check,Alex - FP&A,accrual,Map to GL 6100
2026-03-28,G&A,Accounting fees,Brandon,"7,549",cash,Andres,posted,One-off item
2026-04-01,G&A,Office rent,Landlord,"8,911",Pos,M. Chen,manual adj,Map to GL 6100
01-Jan-26,Sales,Payroll - sales,Payroll,"(9,023)",Check,M. Chen,posted,Vendor invoice late
2026-04-01,COGS,Materials,Electric house,"4,018",manual Entry,TBD,Posted,One-off item
2026-03-28,Sales,CRM / RevOps tools,Salesforce / Outreach,"7,031",manual Entry,M. Chen,,Vendor invoice late
25 Mar-26,Sales,Sales commission,Payroll,"9,288",cash,Erikfinance ops,late invoice,Ask owner
01/2/26,Mktg,Events & webinars,Various,"6,369",Pos,TBD,posted,
15 Apr-26,COGS,Materials,Johnsons Supply,"1,429",ERP,TBD,manual adj,One-off item
01/3/26,Sales,CRM / RevOps tools,Salesforce / Outreach,"1,148",cash,TBD,late invoice,Timing issue
2026-04-01,Sales,Payroll - sales,Payroll,"4,330",ERP,TBD,needs mapping,Timing issue
25 Mar-26,Services,Support tools,Zendesk / Gainsight,"1,624",cash,,posted,Vendor invoice late
25 Mar-26,Revenue,Subscr. revenue,Retail Customer,"5,939",manual Entry,,posted,
01/3/26,G&A,Office rent,Landlord,"4,571",manual Entry,Andres,accrual,Timing issue
01-Jan-26,Marketing,Google Ads,Google / LinkedIn,"5,844",cash,M. Chen,needs mapping,
2026-04-01,R&D,AI automation,n8n,"1,362",Check,Andres,late invoice,Check sign
01/2/26,Revenue,Service,Corp. clients,"(2,963)",cash,,manual adj,
25 Mar-26,G&A,Office rent,Landlord,"(2,204)",manual Entry,TBD,,Vendor invoice late
15 Apr-26,COGS,Cloud hosting,AWS / Datadog,"(8,315)",Check,,,Check sign
2026-01-25,G&A,Office rent,Landlord,"2,712",ERP,Alex - FP&A,manual adj,Check sign
2026-02-26,G&A,Office rent,Landlord,"4,321",Pos,Alex - FP&A,manual adj,
2026-04-01,Services,Support tools,Zendesk / Gainsight,"6,432",cash,,late invoice,One-off item
2026-01-25,Sales,CRM / RevOps tools,Salesforce / Outreach,470,Pos,Erikfinance ops,accrual,Timing issue
2026-02-26,Sales,Payroll - sales,Payroll,"(4,300)",manual Entry,Alex - FP&A,accrual,Check sign
2026-02-26,Revenue,Product sales,Retail Customer,"1,919",ERP,TBD,,Ask owner
2026-03-28,G&A,Office rent,Landlord,"9,714",cash,Andres,Posted,Ask owner
01-Jan-26,Mktg,Customer appr.,Amazon gift c.,"7,129",cash,,accrual,Vendor invoice late
2026-01-25,Revenue,Revenue,Corp. clients,"1,616",Check,Andres,,Timing issue
01/4/26,Revenue,Product sales,Retail Customer,"9,923",cash,TBD,late invoice,Ask owner
01/3/26,COGS,Cloud hosting,AWS / Datadog,"(7,235)",cash,,manual adj,Check sign
2026-04-01,COGS,Payroll - eng,Payroll,"1,872",ERP,M. Chen,needs mapping,Map to GL 6100
01/1/26,Mktg,Paid media,Google / LinkedIn,"5,081",cash,,Posted,
01-Jan-26,R&D,AI automation,n8n,"2,105",Pos,Andres,Posted,Check sign
2026-04-01,Mktg,Customer appr.,Gift hamper,"(3,992)",Pos,Andres,Posted,Map to GL 6100
2026-02-26,Marketing,Google Ads,Google / LinkedIn,"(7,737)",ERP,,accrual,One-off item
15 Apr-26,R&D,Cloud hosting,AWS / Datadog,"8,138",Pos,Alex - FP&A,posted,Map to GL 6100
01/4/26,Services,Support tools,Zendesk / Gainsight,633,ERP,M. Chen,,One-off item
15 Feb-26,G&A,Accounting fees,Jason CPA,"8,674",ERP,,needs mapping,Check sign
15 Feb-26,Marketing,Paid media,Google / LinkedIn,"6,821",Pos,Andres,,One-off item
2026-03-28,COGS,Materials,Electric house,"6,362",manual Entry,Andres,manual adj,Ask owner
2026-02-26,R&D,AI automation,n8n,"7,421",manual Entry,,late invoice,Map to GL 6100
15 Apr-26,Mktg,Customer appr.,Amazon gift c.,"(7,427)",ERP,Erikfinance ops,manual adj,
2026-03-28,Services,Support tools,Zendesk / Gainsight,"3,684",ERP,TBD,manual adj,Check sign
2026-03-28,R&D,Payroll - eng,Payroll,"9,628",Pos,TBD,needs mapping,Timing issue
01/4/26,Services,Support tools,Zendesk / Gainsight,"2,833",cash,Andres,Posted,Timing issue
01/4/26,Mktg,Customer appr.,Gift hamper,"(9,124)",cash,TBD,needs mapping,Ask owner
2026-01-25,COGS,Payroll - eng,Payroll,"(8,090)",manual Entry,Andres,posted,One-off item
2026-04-01,Marketing,Customer appr.,Soccer Ticket,"(6,583)",ERP,,posted,One-off item
25 Mar-26,Revenue,Subscr. revenue,Retail Customer,"2,884",manual Entry,Alex - FP&A,posted,Check sign
2026-02-26,Revenue,Revenue,Corp. clients,"8,744",manual Entry,TBD,accrual,
15 Feb-26,Sales,CRM / RevOps tools,Salesforce / Outreach,"2,925",Pos,Andres,needs mapping,
2026-04-01,R&D,Payroll - eng,Payroll,"4,066",manual Entry,Alex - FP&A,late invoice,One-off item
01/1/26,Mktg,Events & webinars,Various,"5,149",cash,TBD,,One-off item
01/3/26,Sales,CRM / RevOps tools,Salesforce / Outreach,"(5,504)",cash,Andres,posted,Vendor invoice late
2026-03-28,G&A,Accounting fees,Brandon,"9,512",Check,Erikfinance ops,posted,Vendor invoice late
01-Jan-26,Sales,Payroll - sales,Payroll,"(6,021)",manual Entry,M. Chen,needs mapping,One-off item
01/3/26,Mktg,Paid media,Google / LinkedIn,"8,379",Pos,Alex - FP&A,manual adj,One-off item
15 Apr-26,COGS,Materials,Electric house,"3,802",Check,TBD,manual adj,
25 Mar-26,G&A,Legal fees,Buchalter,"7,451",Pos,M. Chen,Posted,One-off item
01/2/26,Marketing,Paid media,Google / LinkedIn,"2,987",Check,Andres,,Ask owner
25 Mar-26,COGS,Cloud hosting,AWS / Datadog,"(6,286)",Check,TBD,accrual,Ask owner
01/1/26,R&D,Payroll - eng,Payroll,"1,921",cash,M. Chen,accrual,One-off item
01/2/26,COGS,Payroll - eng,Payroll,"2,585",cash,TBD,Posted,One-off item
01/2/26,Services,Prof services,Implementation clients,"8,371",ERP,M. Chen,posted,Timing issue
01/3/26,Revenue,Service,Corp. clients,"6,481",ERP,Alex - FP&A,manual adj,Check sign
15 Apr-26,Marketing,Google Ads,Google / LinkedIn,"7,582",cash,,posted,
2026-01-25,Revenue,Product sales,Corp. clients,"7,601",Pos,,needs mapping,Check sign
01/3/26,R&D,AI automation,n8n,"2,452",Pos,,late invoice,Vendor invoice late
2026-04-01,Sales,Payroll - sales,Payroll,312,Check,Erikfinance ops,manual adj,Timing issue
2026-02-26,Marketing,Paid media,Google / LinkedIn,732,Check,M. Chen,accrual,
01/2/26,Marketing,Paid media,Google / LinkedIn,"5,570",ERP,Andres,posted,Map to GL 6100
2026-02-26,Sales,Payroll - sales,Payroll,"4,013",cash,Alex - FP&A,needs mapping,Ask owner
2026-02-26,R&D,AI automation,n8n,"(9,576)",manual Entry,Erikfinance ops,posted,Map to GL 6100
25 Mar-26,COGS,Cloud hosting,AWS / Datadog,"5,045",manual Entry,,Posted,Vendor invoice late
15 Apr-26,Sales,Payroll - sales,Payroll,"6,826",Check,M. Chen,Posted,Vendor invoice late
2026-02-26,Sales,Payroll - sales,Payroll,"3,872",Check,TBD,accrual,Timing issue
01-Jan-26,Marketing,Events & webinars,Various,"6,705",Check,Alex - FP&A,needs mapping,Check sign
25 Mar-26,G&A,Accounting fees,Jason CPA,"4,735",manual Entry,Alex - FP&A,needs mapping,Check sign
15 Apr-26,COGS,Cloud hosting,AWS / Datadog,"5,822",manual Entry,M. Chen,manual adj,Map to GL 6100
01/3/26,Sales,Sales commission,Payroll,"(9,363)",Pos,Alex - FP&A,late invoice,Vendor invoice late
01-Jan-26,R&D,Payroll - eng,Payroll,"(8,683)",Check,Alex - FP&A,posted,Check sign
25 Mar-26,COGS,Cloud hosting,AWS / Datadog,"5,556",ERP,M. Chen,late invoice,Check sign
15 Apr-26,Services,Support tools,Zendesk / Gainsight,"4,122",cash,Andres,manual adj,Vendor invoice late
15 Apr-26,Marketing,Google Ads,Google / LinkedIn,"7,549",manual Entry,Erikfinance ops,,Vendor invoice late
01/1/26,Services,Prof services,Implementation clients,"5,666",cash,TBD,needs mapping,One-off item
01-Jan-26,COGS,Payroll - eng,Payroll,891,manual Entry,,accrual,Check sign
01/2/26,COGS,Cloud hosting,AWS / Datadog,"9,388",Pos,,posted,Map to GL 6100
2026-03-28,G&A,Accounting fees,Jason CPA,"(6,156)",manual Entry,,needs mapping,Ask owner
15 Apr-26,Mktg,Events & webinars,Various,"5,277",cash,Andres,,
2026-03-28,Services,Support tools,Zendesk / Gainsight,"7,718",manual Entry,Alex - FP&A,Posted,Ask owner
2026-01-25,Mktg,Events & webinars,Various,"1,913",ERP,Andres,Posted,One-off item
2026-03-28,Revenue,Subscr. revenue,Retail Customer,"2,529",cash,,needs mapping,
01/3/26,Mktg,Events & webinars,Various,"1,459",ERP,Andres,,Vendor invoice late
01/1/26,Services,Support tools,Zendesk / Gainsight,"9,588",Pos,TBD,posted,Timing issue
01/2/26,Mktg,Paid media,Google / LinkedIn,"8,865",Check,,accrual,Vendor invoice late
15 Apr-26,Sales,CRM / RevOps tools,Salesforce / Outreach,"3,593",manual Entry,TBD,Posted,One-off item
15 Apr-26,Sales,CRM / RevOps tools,Salesforce / Outreach,"8,489",ERP,Alex - FP&A,Posted,
01/1/26,G&A,Legal fees,Buchalter,"9,000",manual Entry,Erikfinance ops,needs mapping,Timing issue
01/3/26,Revenue,Product sales,Corp. clients,"2,642",cash,TBD,Posted,
15 Feb-26,Mktg,Events & webinars,Various,"(2,095)",Pos,Alex - FP&A,manual adj,Check sign
01/3/26,Revenue,Subscr. revenue,Retail Customer,"1,438",Pos,Erikfinance ops,posted,Timing issue
15 Apr-26,Mktg,Paid media,Google / LinkedIn,"1,817",manual Entry,Erikfinance ops,,Map to GL 6100
01/3/26,Marketing,Events & webinars,Various,"8,642",cash,Andres,needs mapping,Map to GL 6100
15 Feb-26,R&D,Payroll - eng,Payroll,"3,829",manual Entry,Erikfinance ops,manual adj,
15 Apr-26,Sales,Sales commission,Payroll,"7,429",Check,TBD,needs mapping,Vendor invoice late
2026-04-01,COGS,Materials,Walmart,836,Check,Alex - FP&A,,Vendor invoice late
15 Feb-26,G&A,Legal fees,Buchalter,"1,677",Pos,Erikfinance ops,late invoice,One-off item
25 Mar-26,Revenue,Product sales,Retail Customer,"5,437",ERP,TBD,Posted,
01-Jan-26,G&A,Accounting fees,Brandon,"(8,245)",ERP,TBD,,Vendor invoice late
2026-03-28,Mktg,Events & webinars,Various,"1,844",ERP,Erikfinance ops,accrual,
01-Jan-26,Sales,CRM / RevOps tools,Salesforce / Outreach,"4,070",Pos,Erikfinance ops,posted,Ask owner
01/1/26,Marketing,Events & webinars,Various,"4,192",Check,Andres,needs mapping,Timing issue
2026-02-26,Sales,Payroll - sales,Payroll,"(9,684)",cash,Andres,late invoice,One-off item
01/3/26,COGS,Materials,Home Depot,"5,476",manual Entry,TBD,manual adj,Timing issue
01/1/26,Mktg,Paid media,Google / LinkedIn,"(7,822)",Check,Alex - FP&A,needs mapping,Map to GL 6100
2026-03-28,COGS,Payroll - eng,Payroll,"1,144",cash,,,Check sign
2026-02-26,Revenue,Service,Corp. clients,"8,930",ERP,M. Chen,,One-off item
25 Mar-26,G&A,Legal fees,Buchalter,"(2,711)",Check,Andres,manual adj,Timing issue
15 Feb-26,COGS,Materials,Home Depot,"9,191",Check,M. Chen,,One-off item
01/4/26,G&A,Legal fees,Buchalter,"7,536",ERP,Andres,Posted,One-off item
2026-03-28,Sales,Payroll - sales,Payroll,"4,472",Check,TBD,Posted,One-off item
2026-04-01,Marketing,Events & webinars,Various,"(6,928)",cash,Andres,posted,Vendor invoice late
2026-02-26,Services,Support tools,Zendesk / Gainsight,"2,872",ERP,TBD,manual adj,
01/1/26,COGS,Materials,Walmart,"1,452",cash,TBD,posted,Ask owner
2026-02-26,COGS,Payroll - eng,Payroll,"4,930",manual Entry,Erikfinance ops,manual adj,Check sign
2026-04-01,G&A,Office rent,Landlord,"2,529",manual Entry,,needs mapping,
01/4/26,R&D,Payroll - eng,Payroll,"9,188",manual Entry,,Posted,
01/2/26,Sales,Payroll - sales,Payroll,"7,513",cash,Erikfinance ops,,Timing issue
15 Apr-26,COGS,Payroll - eng,Payroll,"6,997",Check,Alex - FP&A,,Vendor invoice late
2026-03-28,G&A,Office rent,Landlord,"4,103",Check,,accrual,One-off item
2026-03-28,G&A,Office rent,Landlord,"4,154",Pos,,posted,Check sign
01/3/26,R&D,Cloud hosting,AWS / Datadog,"3,378",cash,Alex - FP&A,manual adj,Ask owner
01/1/26,R&D,Cloud hosting,AWS / Datadog,"6,160",ERP,M. Chen,late invoice,
2026-03-28,Mktg,Customer appr.,Soccer Ticket,"5,356",manual Entry,Alex - FP&A,manual adj,
2026-02-26,Services,Prof services,Implementation clients,"9,811",cash,Alex - FP&A,needs mapping,Ask owner
01/4/26,G&A,Accounting fees,Brandon,"4,499",manual Entry,Andres,posted,Ask owner
01/1/26,Revenue,Product sales,Retail Customer,"7,053",Check,M. Chen,Posted,Vendor invoice late
01/2/26,G&A,Accounting fees,Brandon,"2,021",Check,,,One-off item
2026-03-28,COGS,Cloud hosting,AWS / Datadog,"1,544",ERP,,,Map to GL 6100
25 Mar-26,R&D,Cloud hosting,AWS / Datadog,"(3,664)",manual Entry,Andres,late invoice,Check sign
25 Mar-26,R&D,Payroll - eng,Payroll,"8,147",manual Entry,M. Chen,Posted,Check sign
2026-03-28,Sales,CRM / RevOps tools,Salesforce / Outreach,"8,714",cash,Andres,Posted,Ask owner
2026-02-26,G&A,Legal fees,Europa Law firm,"6,999",Check,Alex - FP&A,Posted,Check sign
01/2/26,Revenue,Product sales,Retail Customer,"8,569",manual Entry,Alex - FP&A,late invoice,Check sign
01/4/26,G&A,Office rent,Landlord,"9,086",ERP,M. Chen,manual adj,Vendor invoice late
2026-01-25,COGS,Payroll - eng,Payroll,"4,212",manual Entry,Alex - FP&A,posted,Timing issue
25 Mar-26,Mktg,Paid media,Google / LinkedIn,"9,730",Pos,M. Chen,posted,Check sign
15 Apr-26,R&D,AI automation,n8n,"(7,250)",cash,Alex - FP&A,needs mapping,Map to GL 6100
2026-01-25,Revenue,Product sales,Corp. clients,"(7,428)",Check,,late invoice,
25 Mar-26,R&D,Cloud hosting,AWS / Datadog,475,cash,Alex - FP&A,manual adj,Check sign
2026-04-01,R&D,Payroll - eng,Payroll,"(2,890)",Check,,manual adj,Vendor invoice late
01/3/26,G&A,Accounting fees,Jason CPA,"3,241",manual Entry,Alex - FP&A,manual adj,Timing issue
01/4/26,Mktg,Customer appr.,Gift hamper,"8,517",Pos,Andres,late invoice,Ask owner
25 Mar-26,Services,Support tools,Zendesk / Gainsight,"4,433",Check,TBD,,Check sign
01/2/26,Marketing,Customer appr.,Soccer Ticket,"3,243",Check,Andres,late invoice,
2026-03-28,G&A,Legal fees,Europa Law firm,"(3,179)",Pos,M. Chen,needs mapping,Vendor invoice late
01/2/26,Marketing,Events & webinars,Various,"7,788",ERP,Andres,late invoice,One-off item
01/3/26,Sales,Payroll - sales,Payroll,"3,998",cash,Erikfinance ops,posted,Map to GL 6100
01/2/26,COGS,Cloud hosting,AWS / Datadog,"2,355",cash,Alex - FP&A,late invoice,Check sign
2026-01-25,COGS,Materials,Home Depot,"8,880",Pos,M. Chen,,Map to GL 6100
2026-04-01,Mktg,Paid media,Google / LinkedIn,"8,366",manual Entry,TBD,late invoice,Check sign
2026-03-28,Mktg,Paid media,Google / LinkedIn,585,manual Entry,TBD,accrual,Vendor invoice late
2026-03-28,G&A,Legal fees,Buchalter,"6,285",cash,Andres,late invoice,Ask owner
01/2/26,Sales,CRM / RevOps tools,Salesforce / Outreach,"4,872",cash,TBD,posted,Map to GL 6100
2026-04-01,Revenue,Subscr. revenue,Retail Customer,"(2,377)",cash,Andres,late invoice,Check sign
2026-01-25,Services,Prof services,Implementation clients,"5,241",ERP,,manual adj,Timing issue
2026-02-26,Revenue,Revenue,Corp. clients,"6,307",Check,Andres,accrual,One-off item
25 Mar-26,Revenue,Revenue,Retail Customer,"1,957",manual Entry,TBD,late invoice,Check sign
2026-04-01,R&D,Cloud hosting,AWS / Datadog,"4,470",Check,Erikfinance ops,accrual,Timing issue
2026-03-28,R&D,Cloud hosting,AWS / Datadog,"9,853",Pos,M. Chen,Posted,Map to GL 6100
2026-04-01,G&A,Office rent,Landlord,"1,004",Pos,TBD,,
01/2/26,Mktg,Customer appr.,Gift hamper,"5,692",cash,Andres,needs mapping,One-off item
2026-03-28,Revenue,Service,Retail Customer,"1,829",manual Entry,Erikfinance ops,needs mapping,Vendor invoice late
01-Jan-26,Services,Prof services,Implementation clients,"4,576",manual Entry,Andres,needs mapping,Ask owner
