Raw ERP/Planning Export - intentionally messy,,,,,,,,
,,,,,,,,
Date,Dept,Account,Vendor / Customer,Amount EUR,Source,Owner,Status,Manual note
2025-11-23,G&A,Legal fees,Buchalter,"1,153",cash,M. Chen,accrual,Vendor invoice late
01/27/26,Mktg,Events & webinars,Various,"7,002",Pos,TBD,needs mapping,Map to GL 6100
18 Oct-25,Services,Support tools,Zendesk / Gainsight,"4,139",cash,Erik,needs mapping,Vendor invoice late
11-Feb-25,COGS,Cloud hosting,AWS / Datadog,"7,834",cash,TBD,,
17-Feb-26,G&A,Legal fees,Buchalter,"7,758",Check,Andres,,Check sign
2025-01-14,R&D,Payroll - eng,Payroll,"8,156",manual Entry,Erik,accrual,Vendor invoice late
2026-05-28,Revenue,Service,Retail Customer,"4,429",cash,Alex - FP&A,needs mapping,Check sign
2025-10-15,Sales,Sales commission,Payroll,"4,352",ERP,,late invoice,
19 Apr-26,COGS,Payroll - eng,Payroll,"6,761",cash,M. Chen,manual adj,Vendor invoice late
12/02/25,G&A,Legal fees,Europa Law firm,"3,103",ERP,finance ops,accrual,Ask owner
11/12/25,Mktg,Paid media,Google / LinkedIn,769,manual Entry,,late invoice,One-off item
2025-11-27,COGS,Payroll - eng,Payroll,"(1,869)",ERP,TBD,accrual,Check sign
03/05/25,Marketing,Paid media,Google / LinkedIn,(377),ERP,Erik,posted,Timing issue
07/01/26,Sales,Payroll - sales,Payroll,"1,104",cash,Andres,manual adj,One-off item
11/06/25,R&D,Cloud hosting,AWS / Datadog,"8,247",Check,Andres,manual adj,Timing issue
15-Sep-25,R&D,Cloud hosting,AWS / Datadog,"6,841",cash,M. Chen,manual adj,Map to GL 6100
09/12/25,R&D,AI automation,n8n,"(7,469)",Pos,Andres,late invoice,One-off item
2025-09-16,Revenue,Service,Retail Customer,"8,203",manual Entry,finance ops,needs mapping,Map to GL 6100
2025-07-13,R&D,AI automation,n8n,"2,733",manual Entry,,needs mapping,Map to GL 6100
23-Sep-25,COGS,Materials,Electric house,"3,247",Check,Alex - FP&A,manual adj,Check sign
28 Jun-26,Services,Prof services,Implementation clients,"1,571",ERP,Erik,posted,Map to GL 6100
09/05/25,Mktg,Customer appr.,Amazon gift c.,790,manual Entry,M. Chen,,Vendor invoice late
07-Mar-26,Mktg,Events & webinars,Various,"1,450",ERP,,late invoice,
03-Jul-25,Mktg,Events & webinars,Various,"2,459",cash,Andres,,One-off item
18-Mar-26,Sales,CRM / RevOps tools,Salesforce / Outreach,"(4,423)",Pos,TBD,Posted,Timing issue
23-Mar-26,COGS,Materials,Electric house,"5,864",ERP,M. Chen,,Check sign
04 Feb-26,Sales,Sales commission,Payroll,"2,726",Check,finance ops,late invoice,Check sign
18-Jun-26,Mktg,Customer appr.,Amazon gift c.,"1,128",Pos,TBD,needs mapping,Map to GL 6100
08-Sep-25,G&A,Accounting fees,Brandon,"2,438",Pos,Andres,Posted,Vendor invoice late
25-Apr-25,COGS,Payroll - eng,Payroll,"9,509",manual Entry,M. Chen,accrual,Vendor invoice late
01/27/26,Mktg,Customer appr.,Gift hamper,"5,155",manual Entry,Erik,manual adj,Ask owner
2025-02-14,Marketing,Google Ads,Google / LinkedIn,"3,049",manual Entry,,,One-off item
2025-11-23,R&D,Payroll - eng,Payroll,"5,346",cash,Alex - FP&A,late invoice,
01/05/26,G&A,Legal fees,Europa Law firm,"7,269",cash,M. Chen,needs mapping,
20 Jun-26,Services,Support tools,Zendesk / Gainsight,"3,030",cash,Erik,needs mapping,Vendor invoice late
02/27/25,COGS,Materials,Home Depot,"7,506",manual Entry,Andres,,Check sign
2025-08-16,G&A,Legal fees,Europa Law firm,"(1,029)",Check,Alex - FP&A,late invoice,One-off item
10 Jul-25,COGS,Cloud hosting,AWS / Datadog,31,Pos,TBD,manual adj,
2026-04-29,COGS,Materials,Walmart,"6,251",manual Entry,Andres,,Check sign
03/22/25,R&D,Payroll - eng,Payroll,"2,913",ERP,TBD,needs mapping,Timing issue
30-May-25,Sales,Sales commission,Payroll,"2,529",manual Entry,M. Chen,accrual,One-off item
08-May-25,Sales,Sales commission,Payroll,"7,752",Pos,Erik,late invoice,Check sign
12/23/25,G&A,Office rent,Landlord,"5,229",cash,Alex - FP&A,late invoice,Check sign
2026-02-14,Revenue,Product sales,Retail Customer,"4,631",cash,finance ops,,
30 May-26,Revenue,Product sales,Retail Customer,68,manual Entry,Erik,manual adj,
2025-06-13,COGS,Cloud hosting,AWS / Datadog,"6,582",Pos,finance ops,needs mapping,Check sign
2025-12-06,R&D,Payroll - eng,Payroll,"6,028",Pos,M. Chen,Posted,Ask owner
11-Feb-25,Mktg,Paid media,Google / LinkedIn,"9,874",manual Entry,TBD,,Check sign
10 Jan-25,Marketing,Events & webinars,Various,965,manual Entry,Andres,needs mapping,Ask owner
21 Dec-25,R&D,Payroll - eng,Payroll,"7,133",Check,Erik,posted,Timing issue
24-Jul-25,Mktg,Events & webinars,Various,"(6,402)",cash,Andres,Posted,Check sign
06-Jun-26,Revenue,Subscr. revenue,Corp. clients,"(8,368)",ERP,M. Chen,posted,One-off item
20 Oct-25,Marketing,Events & webinars,Various,"6,573",manual Entry,,accrual,Check sign
25 Oct-25,G&A,Legal fees,Europa Law firm,"6,356",Check,,late invoice,Check sign
11/26/25,Sales,Payroll - sales,Payroll,"7,416",manual Entry,TBD,manual adj,Map to GL 6100
04-Oct-25,R&D,Cloud hosting,AWS / Datadog,"9,729",ERP,,accrual,Check sign
25-Dec-25,G&A,Accounting fees,Brandon,"2,709",ERP,Erik,Posted,Map to GL 6100
19 Apr-26,COGS,Materials,Electric house,"(3,479)",Pos,,accrual,Timing issue
07 Mar-25,Revenue,Revenue,Retail Customer,"2,080",cash,,,Ask owner
22 Oct-25,Mktg,Customer appr.,Soccer Ticket,"3,734",manual Entry,Alex - FP&A,Posted,Timing issue
27 Oct-25,COGS,Payroll - eng,Payroll,"9,331",Check,M. Chen,accrual,Timing issue
13 Nov-25,Sales,Payroll - sales,Payroll,572,Check,Erik,accrual,Map to GL 6100
14-Oct-25,Sales,Sales commission,Payroll,529,manual Entry,Erik,needs mapping,Timing issue
27-Jan-25,COGS,Payroll - eng,Payroll,"(3,354)",manual Entry,TBD,Posted,Check sign
2026-02-27,Marketing,Google Ads,Google / LinkedIn,(897),Pos,finance ops,posted,Check sign
10/31/25,COGS,Cloud hosting,AWS / Datadog,"4,034",Pos,Andres,posted,Vendor invoice late
2026-01-04,Sales,CRM / RevOps tools,Salesforce / Outreach,"3,286",Pos,Andres,manual adj,One-off item
12/13/25,Marketing,Events & webinars,Various,"6,277",Pos,Andres,manual adj,Ask owner
02-Aug-25,Revenue,Revenue,Corp. clients,"7,801",ERP,finance ops,Posted,Timing issue
06/11/25,Services,Prof services,Implementation clients,"8,655",ERP,,needs mapping,
2025-01-15,Mktg,Paid media,Google / LinkedIn,"6,102",Pos,Andres,Posted,Ask owner
07/05/26,Services,Support tools,Zendesk / Gainsight,"1,764",Check,M. Chen,Posted,Vendor invoice late
01/27/26,Marketing,Google Ads,Google / LinkedIn,"(6,578)",Check,,posted,Timing issue
2025-06-18,Sales,Sales commission,Payroll,"(1,211)",manual Entry,M. Chen,needs mapping,
2026-01-20,G&A,Accounting fees,Jason CPA,"7,036",manual Entry,Andres,Posted,Timing issue
2026-03-11,Revenue,Service,Retail Customer,"7,761",Check,Erik,needs mapping,One-off item
15 Jan-26,G&A,Office rent,Landlord,"5,848",ERP,Andres,late invoice,One-off item
01/19/26,COGS,Payroll - eng,Payroll,"2,017",manual Entry,M. Chen,late invoice,Map to GL 6100
05/14/25,COGS,Materials,Home Depot,993,Check,M. Chen,accrual,Map to GL 6100
23 Jun-26,R&D,AI automation,n8n,"3,621",cash,,Posted,Map to GL 6100
04-May-26,Revenue,Service,Corp. clients,"1,738",Check,Alex - FP&A,posted,Ask owner
08-May-25,Revenue,Service,Retail Customer,"2,334",Check,M. Chen,,Timing issue
01/26/26,Services,Support tools,Zendesk / Gainsight,"1,367",manual Entry,finance ops,Posted,
02-Oct-25,R&D,Payroll - eng,Payroll,"(6,079)",Check,Andres,,Timing issue
06/10/26,Services,Support tools,Zendesk / Gainsight,"3,657",Check,Andres,late invoice,Map to GL 6100
27-Jun-25,COGS,Materials,Home Depot,"3,277",cash,Alex - FP&A,late invoice,
15-Feb-25,G&A,Accounting fees,Jason CPA,"3,373",Check,TBD,manual adj,Check sign
13 Nov-25,Services,Support tools,Zendesk / Gainsight,"(5,861)",cash,Erik,posted,Check sign
18 Jan-25,Marketing,Google Ads,Google / LinkedIn,"9,677",cash,Erik,Posted,
2026-04-18,COGS,Materials,Walmart,"1,006",Check,finance ops,needs mapping,
09 Jun-26,Revenue,Product sales,Corp. clients,"2,441",ERP,,Posted,One-off item
2025-05-19,Sales,Sales commission,Payroll,"3,394",Check,Alex - FP&A,late invoice,Check sign
27-Mar-26,Services,Support tools,Zendesk / Gainsight,"8,741",manual Entry,finance ops,posted,Check sign
26-Feb-25,Marketing,Events & webinars,Various,"9,256",manual Entry,TBD,accrual,Check sign
03 Feb-25,Mktg,Customer appr.,Amazon gift c.,977,Check,finance ops,Posted,One-off item
2025-07-12,Mktg,Paid media,Google / LinkedIn,"4,599",manual Entry,finance ops,posted,Ask owner
05-Apr-26,Mktg,Events & webinars,Various,528,ERP,,posted,Vendor invoice late
02/01/26,Marketing,Paid media,Google / LinkedIn,537,cash,Erik,late invoice,Vendor invoice late
02/27/25,G&A,Legal fees,Buchalter,"7,898",cash,Alex - FP&A,needs mapping,Check sign
2025-11-14,Revenue,Revenue,Retail Customer,315,manual Entry,finance ops,manual adj,
04-Jul-26,Mktg,Paid media,Google / LinkedIn,126,Check,finance ops,posted,Ask owner
25-Apr-25,Services,Prof services,Implementation clients,"2,654",Pos,M. Chen,,One-off item
10/11/25,Services,Prof services,Implementation clients,"(3,286)",Pos,Alex - FP&A,accrual,Vendor invoice late
31-Mar-25,G&A,Accounting fees,Brandon,"6,650",cash,finance ops,late invoice,Vendor invoice late
15-Apr-26,COGS,Cloud hosting,AWS / Datadog,"5,198",cash,TBD,,Check sign
2026-02-27,Mktg,Events & webinars,Various,"4,443",ERP,finance ops,Posted,Ask owner
2025-06-29,R&D,Cloud hosting,AWS / Datadog,"(6,164)",manual Entry,TBD,needs mapping,
02 Apr-26,Services,Prof services,Implementation clients,"2,617",manual Entry,Andres,late invoice,One-off item
2025-12-18,G&A,Office rent,Landlord,"1,838",Check,,manual adj,One-off item
31 May-26,Services,Support tools,Zendesk / Gainsight,"8,336",manual Entry,Alex - FP&A,accrual,One-off item
20 Oct-25,Mktg,Paid media,Google / LinkedIn,"6,078",cash,,posted,Map to GL 6100
11/12/25,Sales,Sales commission,Payroll,"2,468",Pos,Andres,accrual,One-off item
04/17/25,COGS,Materials,Home Depot,"(5,014)",ERP,finance ops,manual adj,One-off item
25-May-26,R&D,AI automation,n8n,"2,968",ERP,Erik,accrual,Check sign
28 Jun-26,Services,Prof services,Implementation clients,"7,711",ERP,,,One-off item
02/16/26,Mktg,Customer appr.,Soccer Ticket,(473),Pos,finance ops,manual adj,Vendor invoice late
08/30/25,COGS,Materials,Walmart,"9,423",ERP,Alex - FP&A,accrual,One-off item
05/13/26,R&D,Cloud hosting,AWS / Datadog,"7,461",Check,M. Chen,Posted,One-off item
01/27/26,G&A,Legal fees,Buchalter,"7,157",Pos,,,
05-May-26,Mktg,Paid media,Google / LinkedIn,"2,342",Pos,Andres,posted,Map to GL 6100
2025-06-14,Mktg,Paid media,Google / LinkedIn,"5,195",Check,,manual adj,Ask owner
10 May-26,Sales,Sales commission,Payroll,"4,933",Check,finance ops,late invoice,Timing issue
05/28/25,G&A,Legal fees,Buchalter,"3,862",manual Entry,Andres,Posted,Check sign
23-Mar-25,G&A,Legal fees,Buchalter,"8,822",cash,M. Chen,,One-off item
03 Jul-26,R&D,Cloud hosting,AWS / Datadog,"(3,429)",manual Entry,Alex - FP&A,accrual,Map to GL 6100
04/03/25,Services,Prof services,Implementation clients,"(7,675)",Check,Alex - FP&A,accrual,Check sign
13 Nov-25,COGS,Materials,Walmart,908,ERP,Erik,,Timing issue
11 May-25,Marketing,Customer appr.,Amazon gift c.,"9,289",ERP,,manual adj,Map to GL 6100
2025-08-16,G&A,Accounting fees,Brandon,"3,256",Check,Alex - FP&A,late invoice,Check sign
2026-01-31,R&D,AI automation,n8n,"4,057",Pos,Andres,manual adj,One-off item
01/27/26,G&A,Legal fees,Europa Law firm,"6,366",ERP,finance ops,,Vendor invoice late
09/30/25,Mktg,Paid media,Google / LinkedIn,"5,335",Pos,M. Chen,manual adj,Map to GL 6100
09/30/25,COGS,Materials,Electric house,"1,503",manual Entry,TBD,,Check sign
18 Jan-25,R&D,Payroll - eng,Payroll,"7,923",Pos,Andres,,
06 Feb-25,COGS,Payroll - eng,Payroll,"1,620",cash,M. Chen,Posted,
25-Jan-26,Sales,Payroll - sales,Payroll,"6,862",Pos,finance ops,needs mapping,Timing issue
12-Apr-25,Marketing,Paid media,Google / LinkedIn,"9,983",manual Entry,Alex - FP&A,posted,Timing issue
01 Dec-25,G&A,Accounting fees,Brandon,"2,834",Check,finance ops,posted,
31 May-26,Revenue,Revenue,Retail Customer,"4,652",cash,TBD,posted,One-off item
22 Oct-25,G&A,Office rent,Landlord,"(4,915)",manual Entry,,manual adj,Vendor invoice late
04-Oct-25,COGS,Cloud hosting,AWS / Datadog,"(8,895)",cash,TBD,needs mapping,Map to GL 6100
2026-01-17,Revenue,Service,Retail Customer,"4,947",Check,TBD,accrual,Vendor invoice late
04/17/25,Mktg,Customer appr.,Amazon gift c.,681,Pos,TBD,Posted,
2025-07-26,Mktg,Paid media,Google / LinkedIn,(626),Check,finance ops,accrual,Vendor invoice late
15-Feb-25,R&D,AI automation,n8n,"3,079",ERP,Erik,Posted,One-off item
2026-03-06,COGS,Cloud hosting,AWS / Datadog,"8,608",Check,,posted,Vendor invoice late
2025-10-15,G&A,Legal fees,Buchalter,"3,472",Check,Alex - FP&A,late invoice,One-off item
14 Jun-26,Services,Support tools,Zendesk / Gainsight,"3,602",manual Entry,M. Chen,late invoice,Ask owner
05/22/26,Services,Support tools,Zendesk / Gainsight,"2,375",Check,Alex - FP&A,posted,Vendor invoice late
18 May-26,Sales,Payroll - sales,Payroll,"3,619",Check,Erik,late invoice,Ask owner
15-Apr-26,R&D,Payroll - eng,Payroll,"3,315",Pos,Andres,accrual,Timing issue
03/05/25,Services,Prof services,Implementation clients,"1,524",ERP,finance ops,Posted,
31-May-25,R&D,AI automation,n8n,"8,956",cash,Erik,late invoice,Check sign
2025-07-19,COGS,Materials,Home Depot,"8,514",cash,TBD,late invoice,Timing issue
13 Mar-25,R&D,Payroll - eng,Payroll,"1,989",ERP,Erik,,Ask owner
05/04/25,Sales,Sales commission,Payroll,"1,964",Pos,Alex - FP&A,Posted,Ask owner
09/30/25,Services,Prof services,Implementation clients,"(1,962)",cash,M. Chen,,
01/24/26,Sales,Payroll - sales,Payroll,"9,086",manual Entry,M. Chen,,Timing issue
02-Jun-25,Sales,Sales commission,Payroll,268,cash,Andres,late invoice,Vendor invoice late
03-Dec-25,G&A,Accounting fees,Brandon,"(7,168)",Pos,finance ops,Posted,Map to GL 6100
16-Dec-25,R&D,Cloud hosting,AWS / Datadog,"3,917",Check,M. Chen,accrual,One-off item
03/21/25,Sales,CRM / RevOps tools,Salesforce / Outreach,"9,521",Check,Alex - FP&A,late invoice,Check sign
07-Mar-26,Revenue,Service,Corp. clients,"8,755",Check,TBD,needs mapping,One-off item
26-Feb-25,Revenue,Service,Corp. clients,"8,268",cash,TBD,needs mapping,Timing issue
12/23/25,Services,Support tools,Zendesk / Gainsight,"3,179",ERP,Erik,needs mapping,One-off item
2025-06-14,COGS,Cloud hosting,AWS / Datadog,"5,138",ERP,Andres,Posted,Map to GL 6100
03-Jul-25,Mktg,Events & webinars,Various,"5,131",Pos,TBD,posted,Check sign
10 Dec-25,Mktg,Customer appr.,Amazon gift c.,"(7,262)",cash,,Posted,One-off item
05/28/25,Services,Prof services,Implementation clients,"5,464",Check,Alex - FP&A,needs mapping,Ask owner
2026-04-18,Revenue,Product sales,Corp. clients,"(1,466)",ERP,M. Chen,posted,Check sign
05-Apr-26,Mktg,Events & webinars,Various,"7,463",manual Entry,TBD,,One-off item
2025-01-16,Services,Support tools,Zendesk / Gainsight,611,ERP,TBD,posted,
11/11/25,Services,Prof services,Implementation clients,"4,764",Pos,Andres,needs mapping,Timing issue
29-Jul-25,Sales,Sales commission,Payroll,116,cash,Andres,needs mapping,One-off item
04 Sep-25,Revenue,Product sales,Retail Customer,"7,589",cash,M. Chen,Posted,Timing issue
2025-04-10,COGS,Payroll - eng,Payroll,"1,576",Pos,Alex - FP&A,posted,Map to GL 6100
13-Sep-25,COGS,Cloud hosting,AWS / Datadog,"1,513",ERP,M. Chen,Posted,Ask owner
16-May-26,R&D,AI automation,n8n,"3,022",Pos,,Posted,
19 Feb-25,Sales,CRM / RevOps tools,Salesforce / Outreach,229,manual Entry,Andres,Posted,Check sign
14 Jun-26,G&A,Legal fees,Europa Law firm,"5,448",Pos,Erik,needs mapping,Check sign
08-May-25,R&D,Cloud hosting,AWS / Datadog,970,ERP,Alex - FP&A,needs mapping,
10 May-26,R&D,AI automation,n8n,"(9,505)",manual Entry,,accrual,
12/23/25,R&D,Payroll - eng,Payroll,"6,855",Pos,TBD,Posted,Ask owner
05/04/25,Revenue,Product sales,Corp. clients,"2,508",Pos,Alex - FP&A,accrual,Ask owner
03/25/25,Mktg,Customer appr.,Soccer Ticket,"7,372",manual Entry,Alex - FP&A,manual adj,Map to GL 6100
06/15/26,COGS,Materials,Johnsons Supply,"6,182",Check,M. Chen,accrual,Vendor invoice late
05/28/25,Revenue,Service,Corp. clients,"4,878",manual Entry,,,Ask owner
06-Jun-26,Revenue,Product sales,Retail Customer,"9,170",Pos,TBD,manual adj,Check sign
03 Mar-26,R&D,Cloud hosting,AWS / Datadog,"(9,764)",manual Entry,,needs mapping,Timing issue
11 Dec-25,Sales,Sales commission,Payroll,"6,787",manual Entry,Alex - FP&A,Posted,Check sign
15-Sep-25,Marketing,Events & webinars,Various,"3,472",Pos,Erik,late invoice,Check sign
12 Mar-26,Mktg,Customer appr.,Soccer Ticket,"1,105",Check,M. Chen,,Ask owner
09/12/25,Marketing,Paid media,Google / LinkedIn,"2,402",manual Entry,Erik,late invoice,Map to GL 6100
2025-07-06,Mktg,Events & webinars,Various,"2,584",ERP,Alex - FP&A,Posted,Vendor invoice late
10 Jul-25,G&A,Legal fees,Europa Law firm,"4,042",cash,TBD,,Timing issue
2026-03-11,COGS,Cloud hosting,AWS / Datadog,"4,932",manual Entry,finance ops,needs mapping,Vendor invoice late
03/21/25,Services,Support tools,Zendesk / Gainsight,"8,402",Pos,finance ops,accrual,
27 Mar-25,R&D,AI automation,n8n,"9,191",Check,TBD,manual adj,One-off item
03/05/25,Mktg,Events & webinars,Various,"2,349",ERP,,manual adj,Ask owner
06/04/26,G&A,Legal fees,Europa Law firm,"9,836",cash,Erik,manual adj,Vendor invoice late
07 Oct-25,R&D,AI automation,n8n,"7,253",Check,M. Chen,accrual,Ask owner
03 Mar-26,Revenue,Subscr. revenue,Corp. clients,"9,129",cash,Erik,,Check sign
2026-06-19,COGS,Materials,Electric house,"1,992",Pos,Erik,accrual,
02-Jun-25,Marketing,Paid media,Google / LinkedIn,"3,416",ERP,Alex - FP&A,accrual,Timing issue
2026-04-10,R&D,Cloud hosting,AWS / Datadog,"9,405",ERP,TBD,accrual,
03 Jan-26,G&A,Legal fees,Buchalter,"3,771",ERP,TBD,accrual,Ask owner
2026-06-11,Mktg,Paid media,Google / LinkedIn,(873),cash,,Posted,Map to GL 6100
05-Jun-25,Sales,Sales commission,Payroll,"7,340",cash,Erik,accrual,Check sign
26-Dec-25,Marketing,Customer appr.,Gift hamper,"2,670",ERP,finance ops,posted,Map to GL 6100
2025-11-23,COGS,Materials,Electric house,"8,915",ERP,,manual adj,One-off item
2025-10-08,Marketing,Google Ads,Google / LinkedIn,"9,962",cash,,Posted,Check sign
2025-01-04,Services,Prof services,Implementation clients,"3,973",ERP,M. Chen,manual adj,Timing issue
13 Jan-25,Mktg,Customer appr.,Amazon gift c.,"8,673",cash,Alex - FP&A,posted,Ask owner
2025-01-04,G&A,Office rent,Landlord,"7,011",ERP,Alex - FP&A,posted,Map to GL 6100
11 Dec-25,Revenue,Subscr. revenue,Corp. clients,306,manual Entry,M. Chen,needs mapping,
23 Jun-26,Revenue,Product sales,Corp. clients,"3,357",cash,M. Chen,Posted,Check sign
03 Apr-26,Mktg,Paid media,Google / LinkedIn,"4,139",ERP,Alex - FP&A,needs mapping,Vendor invoice late
05/28/25,COGS,Payroll - eng,Payroll,"6,744",Pos,M. Chen,posted,One-off item
06/26/25,Revenue,Product sales,Corp. clients,"(3,153)",manual Entry,Alex - FP&A,late invoice,
02/15/26,Revenue,Revenue,Retail Customer,301,manual Entry,finance ops,,Ask owner
2026-07-02,Revenue,Revenue,Retail Customer,"8,121",manual Entry,TBD,,Vendor invoice late
12-Apr-25,Marketing,Google Ads,Google / LinkedIn,"5,327",Pos,Erik,,One-off item
07/12/26,R&D,AI automation,n8n,"4,351",Pos,finance ops,,Map to GL 6100
07 Feb-26,Services,Prof services,Implementation clients,"7,571",Check,M. Chen,late invoice,
2025-06-08,R&D,AI automation,n8n,"1,115",Pos,,late invoice,Timing issue
04 Jul-25,G&A,Accounting fees,Brandon,"8,429",Pos,M. Chen,late invoice,Ask owner
12-Apr-25,Sales,Payroll - sales,Payroll,"3,876",cash,,posted,Ask owner
29-Nov-25,Sales,Sales commission,Payroll,"4,626",Check,Erik,Posted,Ask owner
2025-07-12,Sales,CRM / RevOps tools,Salesforce / Outreach,"7,483",Pos,TBD,manual adj,Check sign
18 Jan-26,Marketing,Paid media,Google / LinkedIn,"4,099",Pos,M. Chen,late invoice,Timing issue
03 Jul-26,Revenue,Subscr. revenue,Corp. clients,"6,226",Check,M. Chen,needs mapping,
2025-12-29,Marketing,Customer appr.,Soccer Ticket,"8,663",Check,Erik,Posted,Timing issue
04-Oct-25,Revenue,Revenue,Retail Customer,"8,245",ERP,,,Check sign
07/09/26,Revenue,Service,Retail Customer,"(9,555)",ERP,finance ops,Posted,Ask owner
15-Apr-25,Revenue,Product sales,Retail Customer,"(8,473)",ERP,M. Chen,Posted,One-off item
02/10/25,Sales,Payroll - sales,Payroll,"3,353",Pos,TBD,late invoice,One-off item
16 Mar-25,G&A,Legal fees,Buchalter,"2,521",ERP,Erik,late invoice,Ask owner
02/01/26,Marketing,Events & webinars,Various,757,Pos,,posted,Check sign
